5.67027 9.02586 1.79287 1.14438 0.027888 0.00687344
5.64058 9.02069 1.81331 1.14805 0.0281857 0.00697077
8.59954 9.02443 1.84053 1.15316 0.0284835 0.00706901
8.55451 9.03154 1.87051 1.15882 0.0287814 0.00716839
8.50971 9.03845 1.90084 1.16449 0.0290795 0.00726895
8.46515 9.04516 1.93152 1.17019 0.0293779 0.00737071
8.42083 9.05168 1.96255 1.1759 0.0296765 0.00747367
8.37674 9.05801 1.99391 1.18164 0.0299753 0.00757785
8.33287 9.06414 2.0256 1.18739 0.0302743 0.00768326
9.28715 9.07189 2.05896 1.19344 0.0305736 0.00778992
9.23852 9.08215 2.09472 1.19994 0.0308731 0.00789795
9.19014 9.09219 2.13086 1.20647 0.031173 0.00800738
10.141 9.10295 2.16806 1.21316 0.0314732 0.00811822
10.0879 9.11716 2.20849 1.22047 0.0317738 0.00823059
11.0298 9.13575 2.25297 1.22855 0.032075 0.00834461
10.9721 9.15412 2.2979 1.23668 0.0323768 0.00846037
10.9146 9.17225 2.34325 1.24486 0.0326792 0.00857789
10.8575 9.19016 2.38898 1.25309 0.0329822 0.00869719
10.8006 9.20783 2.43503 1.26137 0.0332857 0.00881828
11.7399 9.22899 2.48449 1.27032 0.0335899 0.00894121
11.6784 9.25084 2.53501 1.27949 0.0338948 0.0090661
11.6172 9.27246 2.58575 1.28872 0.0342005 0.00919297
11.5564 9.29385 2.63666 1.29802 0.0345068 0.00932182
11.4959 9.31499 2.68765 1.30738 0.0348139 0.00945266
11.4357 9.33591 2.73865 1.3168 0.0351216 0.00958549
11.3758 9.35658 2.78959 1.32629 0.03543 0.00972032
11.3163 9.37702 2.84039 1.33584 0.0357391 0.00985714
11.257 9.39722 2.89097 1.34544 0.0360489 0.00999595
11.1981 9.41718 2.94126 1.35511 0.0363593 0.0101367
11.1394 9.43691 2.99117 1.36484 0.0366704 0.0102795
12.078 9.45924 3.04302 1.37517 0.0369822 0.0104243
13.0105 9.48702 3.099 1.38664 0.0372948 0.0105712
12.9424 9.5155 3.15496 1.39838 0.0376084 0.0107203
12.8746 9.54374 3.20995 1.41022 0.0379228 0.0108717
12.8072 9.57175 3.26388 1.42215 0.0382382 0.0110252
12.7401 9.59952 3.31662 1.43417 0.0385546 0.0111809
13.6682 9.63179 3.37166 1.44724 0.0388719 0.0113388
13.5966 9.66383 3.42512 1.46041 0.0391903 0.011499
13.5254 9.69563 3.47687 1.4737 0.0395097 0.0116613
13.4546 9.7272 3.52682 1.48709 0.0398302 0.0118257
13.3842 9.75854 3.57488 1.50058 0.0401517 0.0119922
13.3141 9.78963 3.621 1.51418 0.0404742 0.0121606
13.2444 9.82049 3.66511 1.52788 0.0407978 0.0123311
13.175 9.8511 3.70716 1.54167 0.0411224 0.0125034
15.0977 9.88916 3.75123 1.55728 0.0414481 0.0126776
16.0144 9.93265 3.79556 1.57431 0.0417751 0.0128537
15.9306 9.97689 3.8373 1.59172 0.0421036 0.0130319
15.8471 10.0209 3.87595 1.6093 0.0424336 0.013212
16.761 10.0676 3.91264 1.62771 0.042765 0.0133939
18.667 10.1214 3.94875 1.64814 0.0430981 0.0135777
18.5692 10.1788 3.98229 1.66971 0.0434331 0.0137633
18.472 10.236 4.01192 1.69152 0.0437699 0.0139507
19.37 10.2976 4.03885 1.71477 0.0441087 0.0141397
19.2686 10.3591 4.06186 1.73827 0.0444496 0.0143304
20.1625 10.425 4.08185 1.76328 0.0447925 0.0145225
20.0569 10.4908 4.09804 1.78858 0.0451376 0.0147161
19.9519 10.5566 4.11069 1.81415 0.0454849 0.014911
19.8474 10.6223 4.12009 1.84 0.0458343 0.0151071
19.7435 10.688 4.1265 1.86612 0.046186 0.0153044
19.6401 10.7536 4.13016 1.89251 0.0465398 0.0155026
19.5373 10.8191 4.13133 1.91915 0.0468957 0.0157018
19.435 10.8845 4.13022 1.94606 0.0472538 0.0159019
19.3332 10.9498 4.12707 1.97321 0.0476141 0.0161029
19.232 11.015 4.12206 2.00061 0.0479765 0.0163045
20.1281 11.083 4.11504 2.02912 0.0483411 0.0165069
20.0227 11.1528 4.10619 2.05849 0.048708 0.01671
19.9179 11.2226 4.09589 2.08811 0.0490772 0.0169138
19.8136 11.2922 4.0843 2.118 0.0494487 0.0171182
20.7088 11.3628 4.07142 2.14845 0.0498225 0.0173231
20.6004 11.4372 4.05682 2.1804 0.0501987 0.0175287
20.4925 11.5115 4.04128 2.21263 0.0505773 0.0177348
20.3852 11.5858 4.02492 2.24513 0.0509584 0.0179414
20.2784 11.6601 4.00787 2.2779 0.051342 0.0181486
20.1723 11.7343 3.99023 2.31092 0.051728 0.0183563
20.0666 11.8084 3.97209 2.3442 0.0521164 0.0185645
19.9616 11.8825 3.95353 2.37772 0.0525073 0.0187732
19.857 11.9565 3.93463 2.41149 0.0529007 0.0189823
19.7531 12.0304 3.91546 2.44548 0.0532965 0.019192
19.6496 12.1042 3.89606 2.47971 0.0536947 0.0194022
20.5425 12.1821 3.87561 2.51557 0.0540954 0.0196128
21.4297 12.2661 3.85367 2.55384 0.0544988 0.019824
21.3175 12.35 3.83166 2.59238 0.054905 0.0200357
21.2059 12.434 3.80962 2.63118 0.0553139 0.020248
22.0928 12.52 3.78714 2.67099 0.0557256 0.0204608
21.9771 12.6092 3.76402 2.71219 0.0561403 0.0206742
21.862 12.6983 3.741 2.75367 0.0565578 0.0208882
21.7475 12.7875 3.7181 2.79542 0.0569783 0.0211029
21.6337 12.8767 3.69535 2.83743 0.0574018 0.0213181
22.5152 12.9712 3.67165 2.88166 0.0578283 0.0215341
22.3973 13.0657 3.64816 2.92617 0.0582579 0.0217507
22.28 13.1603 3.62491 2.97094 0.0586906 0.021968
22.1633 13.255 3.6019 3.01596 0.0591265 0.022186
22.0473 13.3497 3.57916 3.06123 0.0595655 0.0224048
21.9318 13.4445 3.55669 3.10673 0.0600076 0.0226243
21.817 13.5393 3.5345 3.15245 0.0604528 0.0228445
21.7027 13.6341 3.51261 3.19839 0.0609012 0.0230656
21.5891 13.729 3.49101 3.24453 0.0613527 0.0232875
22.4719 13.8283 3.46888 3.29261 0.0618073 0.0235102
22.3542 13.9289 3.44687 3.34134 0.0622653 0.0237337
22.2371 14.0295 3.4252 3.39027 0.0627266 0.0239582
22.1207 14.1301 3.40386 3.4394 0.0631913 0.0241836
22.0049 14.2308 3.38286 3.4887 0.0636592 0.0244099
21.8897 14.3316 3.3622 3.53819 0.0641305 0.0246371
21.775 14.4324 3.34187 3.58783 0.0646051 0.0248653
21.661 14.5332 3.32187 3.63763 0.065083 0.0250945
21.5476 14.6341 3.30221 3.68757 0.0655643 0.0253246
21.4348 14.7349 3.28287 3.73765 0.0660489 0.0255558
22.3204 14.8382 3.26349 3.7888 0.0665368 0.025788
